x,y
-0.4652030162112104,-4.4513612733781125
-0.46442724204226304,-4.448815752964499
-0.4639264350265244,-4.4462021936921055
-0.46370626950759486,-4.443550208231813
-0.4637692400487773,-4.4408898446385665
-0.46411463316867885,-4.438251245894905
-0.46473853542523846,-4.435664308378924
-0.4656338777565907,-4.433158343126369
-0.4667905155763611,-4.430761743724882
-0.46819534371588223,-4.428501664603316
-0.46983244491099285,-4.4264037133612
-0.4716832701509992,-4.424491660624406
-0.4737268488463807,-4.422787170714458
-0.4759400264339456,-4.421309556183117
-0.47829772672728565,-4.420075558993448
-0.4807732360399888,-4.419099160826689
-0.48333850586237803,-4.418391424664219
-0.48596447066233617,-4.417960369439555
-0.48862137720939736,-4.417810879180635
-0.4912791216907373,-4.417944647671825
-0.49390759079940194,-4.418360159262668
-0.49647700293010655,-4.41905270604081
-0.4989582456167261,-4.420014441174527
-0.5013232053881664,-4.421234467820466
-0.5035450863052269,-4.4226989625892275
-0.5055987135692989,-4.4243913321699
-0.5074608187628926,-4.4262924013389
-0.5091103034901057,-4.428380630222911
-0.5105284784298771,-4.4306323583542655
-0.511699275093466,-4.433022072753489
-0.5126094278868474,-4.4355226970015575
-0.5132486244151933,-4.438105898026542
-0.5136096223264282,-4.440742407128634
-0.513688331369969,-4.4434023516062116
-0.5134838597409033,-4.446055593225483
-0.5129985241844905,-4.448672069698721
-0.5122378237465153,-4.451222135301994
-0.5112103774668997,-4.45367689677306
-0.509927826722539,-4.456008540683581
-0.5084047033258485,-4.458190648576372
-0.5066582648735207,-4.460198496297082
-0.5047082992110634,-4.462009334128741
-0.502576900228598,-4.463602644555141
-0.5002882175282596,-4.464960374732495
-0.4978681827995547,-4.466067141035375
-0.49534421600295586,-4.466910403359328
-0.4927449146907953,-4.46748060720527
-0.49009972998556695,-4.467771291935787
-0.4874386328869439,-4.46777916397673
-0.4847917746883743,-4.46750413413473
-0.48218914535087753,-4.466949318607793
-0.47966023370480637,-4.466121003677531
-0.4772336933296122,-4.465028574483083
-0.4749370178973429,-4.463684408683735
-0.4727962296583502,-4.462103736215093
-0.47083558459879793,-4.460304466727834
-0.469077297610645,-4.4583069866642
-0.4675412907880425,-4.456133928271462
-0.46624496770204793,-4.453809913169522
-0.4652030162112104,-4.4513612733781125
-0.7466790538742504,-4.043493353308987
-0.7459032797053033,-4.040947832895374
-0.7454024726895645,-4.03833427362298
-0.7451823071706348,-4.035682288162688
-0.7452452777118173,-4.03302192456944
-0.7455906708317188,-4.030383325825779
-0.7462145730882784,-4.027796388309798
-0.7471099154196309,-4.025290423057243
-0.7482665532394013,-4.022893823655756
-0.7496713813789224,-4.02063374453419
-0.7513084825740328,-4.018535793292074
-0.7531593078140396,-4.016623740555279
-0.7552028865094209,-4.014919250645333
-0.7574160640969858,-4.013441636113992
-0.7597737643903261,-4.012207638924322
-0.7622492737030288,-4.011231240757564
-0.764814543525418,-4.010523504595093
-0.7674405083253761,-4.01009244937043
-0.7700974148724373,-4.00994295911151
-0.7727551593537773,-4.010076727602699
-0.7753836284624419,-4.0104922391935425
-0.7779530405931465,-4.011184785971684
-0.780434283279766,-4.012146521105402
-0.7827992430512064,-4.01336654775134
-0.7850211239682668,-4.014831042520101
-0.7870747512323388,-4.016523412100775
-0.7889368564259328,-4.018424481269774
-0.7905863411531455,-4.020512710153786
-0.7920045160929171,-4.02276443828514
-0.793175312756506,-4.0251541526843635
-0.7940854655498875,-4.027654776932432
-0.7947246620782334,-4.030237977957417
-0.7950856599894679,-4.032874487059508
-0.7951643690330091,-4.035534431537085
-0.7949598974039431,-4.038187673156357
-0.7944745618475305,-4.040804149629595
-0.793713861409555,-4.043354215232868
-0.7926864151299395,-4.045808976703935
-0.791403864385579,-4.048140620614455
-0.7898807409888883,-4.050322728507246
-0.7881343025365609,-4.0523305762279564
-0.7861843368741033,-4.054141414059615
-0.7840529378916379,-4.0557347244860145
-0.7817642551912997,-4.05709245466337
-0.7793442204625948,-4.05819922096625
-0.7768202536659964,-4.0590424832902015
-0.7742209523538355,-4.059612687136144
-0.7715757676486075,-4.059903371866661
-0.7689146705499844,-4.059911243907605
-0.7662678123514142,-4.059636214065605
-0.7636651830139176,-4.059081398538667
-0.7611362713678465,-4.058253083608405
-0.7587097309926525,-4.057160654413957
-0.7564130555603829,-4.055816488614609
-0.7542722673213902,-4.054235816145968
-0.752311622261838,-4.052436546658709
-0.7505533352736847,-4.050439066595073
-0.7490173284510825,-4.048266008202336
-0.7477210053650882,-4.045941993100396
-0.7466790538742504,-4.043493353308987
-0.26638895980960464,-4.434332739174042
-0.2656131856406574,-4.431787218760429
-0.26511237862491877,-4.429173659488035
-0.2648922131059892,-4.426521674027743
-0.2649551836471715,-4.423861310434496
-0.2653005767670732,-4.4212227116908345
-0.2659244790236329,-4.418635774174854
-0.2668198213549847,-4.416129808922298
-0.2679764591747553,-4.413733209520812
-0.2693812873142767,-4.411473130399246
-0.2710183885093871,-4.40937517915713
-0.27286921374939366,-4.407463126420335
-0.2749127924447753,-4.405758636510388
-0.2771259700323401,-4.404281021979047
-0.27948367032568,-4.403047024789378
-0.28195917963838324,-4.402070626622619
-0.2845244494607724,-4.401362890460149
-0.2871504142607305,-4.400931835235485
-0.28980732080779137,-4.400782344976565
-0.2924650652891315,-4.400916113467755
-0.2950935343977962,-4.401331625058598
-0.297662946528501,-4.402024171836739
-0.3001441892151203,-4.402985906970457
-0.30250914898656067,-4.404205933616395
-0.3047310299036209,-4.405670428385157
-0.306784657167693,-4.40736279796583
-0.3086467623612871,-4.40926386713483
-0.3102962470885,-4.411352096018841
-0.3117144220282716,-4.413603824150195
-0.31288521869186026,-4.415993538549419
-0.3137953714852416,-4.418494162797488
-0.31443456801358793,-4.421077363822472
-0.3147955659248224,-4.423713872924564
-0.3148742749683633,-4.4263738174021405
-0.3146698033392974,-4.429027059021412
-0.31418446778288456,-4.431643535494651
-0.3134237673449093,-4.434193601097923
-0.3123963210652938,-4.43664836256899
-0.31111377032093346,-4.438980006479511
-0.30959064692424254,-4.441162114372302
-0.3078442084719152,-4.4431699620930125
-0.3058942428094573,-4.444980799924671
-0.30376284382699237,-4.44657411035107
-0.30147416112665415,-4.447931840528425
-0.29905412639794926,-4.449038606831305
-0.29653015960135043,-4.4498818691552575
-0.29393085828918963,-4.4504520730012
-0.29128567358396174,-4.450742757731717
-0.28862457648533846,-4.45075062977266
-0.2859777182867683,-4.45047559993066
-0.28337508894927177,-4.449920784403722
-0.2808461773032005,-4.44909246947346
-0.27841963692800653,-4.448000040279013
-0.27612296149573734,-4.4466558744796645
-0.2739821732567447,-4.445075202011023
-0.2720215281971923,-4.443275932523765
-0.2702632412090392,-4.4412784524601285
-0.26872723438643675,-4.439105394067392
-0.26743091130044216,-4.436781378965451
-0.26638895980960464,-4.434332739174042
